item_id,group_id,writer_id,validation_fold
51214,component-9d39e042c016c544,3d69acd8f4d32fb77c3e3bd9a15aca70,2
51215,component-a8c68dca16e21758,894362420635769ec91ff94f3e0d9a49,2
51219,component-d4fea947a53312fb,cb55d51adc2ebfd13d5a2447a26e62c1,0
51225,component-c5376ca6619aded4,063acb5e2296b5bc5be28ac6ff21f35c,1
51228,component-8b0b0763885b9c9a,a55336959f961fb1658b7a8a82edde28,0
51229,component-dd6499288e8200fb,fab4951fbd8a3d1de608bc0ebaade4f7,2
51232,component-07b743ea80266489,42c55fe4acbf1fe8e6866d999f57e439,0
51233,component-521ee816d4503ef1,d5d3735667337d94623f4420b71090ff,2
51234,component-afeb39598aa2d065,bf0191cddcbf55737d5bb967926f983d,0
51235,component-e91de800f40471d2,6264bc280463e31170081f078cb2afc1,0
51237,component-53aa3f8271195e32,43c20c56d1fecd261b292d746a084f68,0
5124,component-2a51407e38dd394a,4ce481ce4841b318f5ea1f5f450b4af9,0
51242,component-8842972df45a5c58,fdee710106cc4f014532c02b9b49b79a,1
5125,component-8f4153a3229c0d16,88d830317c58cdd39b396de3b98f90db,0
51250,component-564aedfe18c4f189,b47a322d3201ad17b978bd1034da08ef,1
51253,component-3d1c7876a20be0ab,3603af9fa8353689fb6b79deb7bf945e,0
51257,component-be698415d2c9570c,5185cc64edafa329784d54e755d63b8a,2
51260,component-6edca4a3c2981443,ed7b6552ec49a5af6c6f2fe781c98ba5,0
51262,component-ff3e3dcd5449e302,6db51f6e98cc692a23c3eba2110349f0,2
51264,component-c9b80ed13b9cc0f0,e72261fa5fa5ee7ee90ca309780d119b,1
51265,component-a284f1ce491d0523,cd4ead05514425968b5c2e2a5e573073,0
51269,component-ce2ba50e81fb84f5,83f7cd02745c476fd70f2d7b1193ae8a,2
51273,component-28b7432034a98745,8b4eb1b6e2d88a09130eef410efcc05c,2
51277,component-ce0b0bef2fa5030b,5fc0c26993d403f1166b860378a9ad0c,0
51282,component-58ba946c0208b8ad,5b93580b3d3c6bff95ff397baefc978b,2
51283,component-34ce2a257babb237,e9b32d000befdeff9f3c92ac969c88ef,1
51288,component-ac78110bbab401e5,5060a37e9983f132836dd6581fb196da,0
51296,component-5dedce7371f4bedd,bb8bca622cd917376a429edb0981cfe0,1
51299,component-28b7432034a98745,8b4eb1b6e2d88a09130eef410efcc05c,2
51307,component-5fd6e67d74c235f6,ef2b12aaeebe121afd9cc3c7f63aace8,2
51308,component-e4e58c5f153cae8d,08bcb81bacc0e948657558bd02ca5fb4,2
51312,component-db72824481a7e127,81b6cb037570c383c7c98c21019632b5,0
51313,component-8842972df45a5c58,fdee710106cc4f014532c02b9b49b79a,1
51316,component-79edb6ee4337c65e,433dd8a6bb6c5576e095c64e602e701c,2
51317,component-9d39e042c016c544,3d69acd8f4d32fb77c3e3bd9a15aca70,2
51319,component-40217bfeb4d111f0,6dacafc7b38c6c45d4a2b29ea64b2f8e,0
51320,component-9232b4836f7909fb,add0f5e6e3cb1bfc19d413064dd770dc,2
51321,component-58bcf0ce133fa226,fd203947a6f88d0186e913b224af50b5,1
51323,component-da116a1410326702,ad8a32c7beb2992c82b63a033c98551b,1
51326,component-ba88b8bcf62cde52,c32b6e746af9fef06910773e3197b1bc,1
51336,component-f8711df5a3b25c4e,5bcb64c57791e00e876fe2eb0d511a48,0
51338,component-1b157d77275658a9,0a5eaf1d00672ba115ed5106b6335686,1
5134,component-db9ad06e2b12b5bd,652b039c6d7416eee602861b8037bc25,1
51340,component-2f716277b07a0668,21bd5d3108dbc506388fa9696ea29534,2
51341,component-fbb7af43a9cd2cf3,8ffadaf301e26b2a2b8f4006fdf33627,1
51349,component-a5a9502b2d2c4df7,2295758ff3bfee289243af36fd00e7f7,1
51350,component-0b6701945e99ca1c,7b44d9ccf5d640c0bb62b97963ad2eab,0
51351,component-a3b1989a041d8b4c,4100cda57dcd76fd39661b22e288d427,1
51354,component-bcd1632eb2009420,45c43eb5849ee5613944d55099ae9f80,2
51356,component-6ec46c026c26bdea,10193abf0c99850c2bcf8906c6039b94,2
51358,component-6315cc0c48739c85,d0466678169e0252d59df46e611e4a96,1
5136,component-0ff7c26930cf0af5,90de0b368761f9c4fe9a9d255892e6f9,1
51361,component-21ff599d09cceede,3029ac515afd566c3ed285e1e2b46455,2
51363,component-8796e3d1c762514a,cae6613fb32f812e9922d092fa29d58a,0
51365,component-52f3c372a09da1fb,2838c52c904a8b6a622a6c812af81213,0
51370,component-b37d3175c4e69f2c,673113a2c1da86a83e36b22430810af6,0
51375,component-4e9be8f6190bfe71,a15995e3af1e0fa95fec46e96d00e75b,2
51378,component-15e3d537d4366466,a903403bf3558f1b891cf60db9fe83e8,0
51380,component-a64492bf87a2f7ee,bd51e78d6760a3d4298f17c5dbbf2f96,0
51381,component-9f3dbaacd94ec0ed,c5d8f5185d75898bf8382c0713f1f770,1
51382,component-3bf9b45d02a86b0d,88901e5345854244e540f777f5716507,1
51383,component-715753b2a2dceb9e,e11b32d2887a77ad4b6db41b44dd8394,0
51385,component-31531096ad857db6,7288d7ec8a01d53165be949cedd92baf,2
51387,component-37a553d88bc9e0f0,488addb9c67d8d0d3dce536ffa69f694,1
51389,component-344d218378d662e7,822c0a1605a3b83e42f4dfe91f08f744,0
51392,component-fb3304097df8b2a0,add1c4bd0a37a9e3d44872e44985131d,2
51393,component-05f2e4d87064d559,9a1c3fb2440455cc740c726ab35bd7a7,0
51396,component-925383e5b1a4dabe,326dfa186762ff3e752145255d98a29a,1
514,component-c1b8a8262b80498e,545a61f98f7603b702c1b4e6cdcb02fa,0
51400,component-2554da3fd36cab4d,197f480c553553ae2c69cb8168d86698,2
51402,component-6237c32d30631c3e,cfb1ca053ebad9396c531f8d3e1e7f87,0
51404,component-a64492bf87a2f7ee,bd51e78d6760a3d4298f17c5dbbf2f96,0
51406,component-9e655b0f4d45d0d1,02073d5eda68ccf97b7aa9e30598a555,0
51408,component-715753b2a2dceb9e,e11b32d2887a77ad4b6db41b44dd8394,0
51409,component-afa319464ce77c4c,80235b5d7f502ec06cc2bf26040e4094,1
51411,component-7484d03a1bfa862e,e7acf407810c01f1fac96c75e228626d,2
51417,component-d71871956804a866,9737faef2240ccf6d5873b0b2a991f8c,0
51419,component-afcfd302b4801a4e,137fa9a1310d92cd07a2fa49a5fd3bce,2
5142,component-49d3cbd1fb66e247,b6d14ee6a9500b2909cf1adfd5783734,2
51420,component-cdc4cff450d2c46f,5ef572df9b4b7b5e890c3f594abcf111,1
51422,component-c7fe96bb85c3604a,c7a03efca57f3c58ebee744da9abe533,1
51424,component-2a51407e38dd394a,4ce481ce4841b318f5ea1f5f450b4af9,0
51425,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51426,component-3759ea224bc5328c,170d579b41922cd1d8b49fdca1167dea,0
51430,component-4b705c6c010d42c7,336295c4bd5cc5bda4b5acf254846882,0
51431,component-657b5fb4e2b0a733,d9e62e61cc151eab3cd5b2bedc08b381,2
51433,component-20163e7ba5ec5d6e,3c88e367f42e666466087bbba9933da8,0
51434,component-fea0098bb743c930,0001f9db4fb3039363cdef36e02508de,1
51437,component-2926bd5db6b058d7,7f7f7627dae980988674c66094b36560,0
51438,component-72254c4062e4c8f1,274434a08e6f4761ac2828569de13e6a,1
51443,component-6943da448d7fe003,1bd1328ea73e5cb11cc70fad9444ee6c,2
51444,component-92b1e6cbdba03723,95fa09a9f5d4a592d7917545a8cc8c56,0
51447,component-af60e2a73013472f,8bfcb3518d072d5d6997a31e8092557e,2
51448,component-1f4570eb8d47ee8f,783589608610addbdc2ff3e037be0597,2
51449,component-d3204debaba6a4bc,2c9076f1040e200a7d104d48c35454e5,0
51455,component-eac592bddb3f7fe8,5c9e8a761a2c982965a42067cb07272c,1
51457,component-3bf9b45d02a86b0d,88901e5345854244e540f777f5716507,1
51459,component-ce47862a93f4bfc6,30a7e32e8d75e2369bb0f71767be37dd,2
51462,component-db72824481a7e127,81b6cb037570c383c7c98c21019632b5,0
51463,component-b84437875bf63681,5ad6e242ba916665f879afd6af1f3f91,2
51466,component-1e5727a9f243278e,8f9191aef78add2d2c18bc7486de6caf,2
51467,component-938ca257025e0490,0e6ee65ba85d2db3cbafcae4285f3a2c,2
51468,component-f786bfa708120fbc,272ceae9d29d3632985a372de222eabb,2
51470,component-8f3ab1507eea2b85,7276da9517cbe741ffea6734bc460895,1
51471,component-39ba72ca55f34a89,fcdb7a34c45d7698c162e9085182c1ac,1
51473,component-53aa3f8271195e32,43c20c56d1fecd261b292d746a084f68,0
5148,component-2d517e68e168b2aa,8394f30558c27e446e67861d6b919020,1
51480,component-5fd6e67d74c235f6,ef2b12aaeebe121afd9cc3c7f63aace8,2
51486,component-1e5727a9f243278e,8f9191aef78add2d2c18bc7486de6caf,2
51488,component-caca4d6ef3f4b9a7,8c6f6b7d3388f242ef2fcaa8206ff7f0,0
51489,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51490,component-c2153dac1309a1d4,a6b43c256ca8aef14ea14b9eb7d54ac3,2
51492,component-c6a8121be01dadde,737b430aca8fc1267b6ecc60d24c7116,0
51493,component-8bf6c10394a94d28,0c0cafca46bcb0d1ed38625672ee89f2,1
51496,component-248566a8181606d4,7b9ac2353c1878717494c451937c86fa,1
51499,component-aca06f60fb4451af,16b6e781f508aca5a72df3b525e0d70b,1
515,component-386454048000c123,18675a3d836669a516f36227a97d50f8,0
51501,component-5401eaad2d960e79,9f5f75a4bef3ff4c9341991cf172d8fe,2
51502,component-9d39e042c016c544,3d69acd8f4d32fb77c3e3bd9a15aca70,2
51505,component-6edca4a3c2981443,ed7b6552ec49a5af6c6f2fe781c98ba5,0
51507,component-c5bf942db670e6de,a4f5252d143fcce3d5dcfbed81ec71de,2
51508,component-6bdc7939a97d44c2,0910cbdabc7f6b7fe11eb2feb6bdeeca,0
51511,component-ce0b0bef2fa5030b,5fc0c26993d403f1166b860378a9ad0c,0
51514,component-8842972df45a5c58,fdee710106cc4f014532c02b9b49b79a,1
51519,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51522,component-4d1aa10ffc5b9275,33aba783cd9f3fdbf70b7bb2aca53498,1
51527,component-53aa3f8271195e32,43c20c56d1fecd261b292d746a084f68,0
51528,component-97e5c7a66436ad50,e5a63b1ab148093e143f374cf8223c45,1
51535,component-39ba72ca55f34a89,fcdb7a34c45d7698c162e9085182c1ac,1
51543,component-d4fea947a53312fb,cb55d51adc2ebfd13d5a2447a26e62c1,0
51547,component-3d1c7876a20be0ab,3603af9fa8353689fb6b79deb7bf945e,0
51550,component-b2d2c921b957d0f3,6e5c7426a1469f75710ccf046dda7de9,1
51551,component-9d39e042c016c544,3d69acd8f4d32fb77c3e3bd9a15aca70,2
51552,component-20163e7ba5ec5d6e,3c88e367f42e666466087bbba9933da8,0
51554,component-1e5727a9f243278e,8f9191aef78add2d2c18bc7486de6caf,2
51558,component-5f85ea0791d89063,da8d1d07d74650f0ceb479ab5bd94c33,2
5156,component-6943da448d7fe003,1bd1328ea73e5cb11cc70fad9444ee6c,2
51560,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51563,component-d74419f997431b42,3ace017f1e11563f5cdfa5d4ffc49a29,0
51565,component-c51ac92e820f4ed2,56f4a298ec64b692fad8983da9cea466,1
51567,component-07b743ea80266489,42c55fe4acbf1fe8e6866d999f57e439,0
51568,component-3f8858176719fbee,6f590e3da93b16b9d59e56971896b3b7,1
51570,component-fb3304097df8b2a0,add1c4bd0a37a9e3d44872e44985131d,2
51572,component-05f2e4d87064d559,9a1c3fb2440455cc740c726ab35bd7a7,0
51576,component-22d18bdd8e09162b,41cb550aa28641bec0875c123183810a,1
51581,component-8f4153a3229c0d16,88d830317c58cdd39b396de3b98f90db,0
51582,component-a3b1989a041d8b4c,4100cda57dcd76fd39661b22e288d427,1
51584,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51586,component-bcd1632eb2009420,45c43eb5849ee5613944d55099ae9f80,2
51587,component-a7a809a54f4f76b0,49f2992b8d33eb0dd3f1714f2f9ab668,1
51588,component-9f3dbaacd94ec0ed,c5d8f5185d75898bf8382c0713f1f770,1
51589,component-4ad3684ffe7d0e7c,9d251b2f9e07275d1a8fe0853573b603,0
5159,component-bc195607041805e6,e52e94dd2279794ae34b27ffb2af09a4,2
51590,component-6315cc0c48739c85,d0466678169e0252d59df46e611e4a96,1
51594,component-64a8a8998a261423,450ab661c5e8bec2032acc998992012f,2
516,component-4771bef2c04a34b5,50c6c665fe5d8dd9ee27f2da769d60d9,0
51604,component-afa319464ce77c4c,80235b5d7f502ec06cc2bf26040e4094,1
51605,component-c876e39ec3d65528,eb9ed8441facc5e057834515c8d50c7f,0
51610,component-31531096ad857db6,7288d7ec8a01d53165be949cedd92baf,2
51612,component-e54b589d0ffe6321,1bc35034ae72189cc54976048fe1d878,0
51615,component-d3204debaba6a4bc,2c9076f1040e200a7d104d48c35454e5,0
51616,component-715753b2a2dceb9e,e11b32d2887a77ad4b6db41b44dd8394,0
51619,component-37a553d88bc9e0f0,488addb9c67d8d0d3dce536ffa69f694,1
51620,component-6956eb333f4453e9,cbff640ddbc7b1c43cfcdd91749275c6,0
51621,component-20163e7ba5ec5d6e,3c88e367f42e666466087bbba9933da8,0
51628,component-5ab38367bcd01563,b8587dfb948d902cec44e52f1f4889d5,2
51629,component-52f3c372a09da1fb,2838c52c904a8b6a622a6c812af81213,0
5163,component-715753b2a2dceb9e,e11b32d2887a77ad4b6db41b44dd8394,0
51633,component-657b5fb4e2b0a733,d9e62e61cc151eab3cd5b2bedc08b381,2
5164,component-6956eb333f4453e9,cbff640ddbc7b1c43cfcdd91749275c6,0
51641,component-bf837ac6ee9ee3ce,cc1aa01e0a2de4df051aa7a8376510df,1
51644,component-a64492bf87a2f7ee,bd51e78d6760a3d4298f17c5dbbf2f96,0
51645,component-1b157d77275658a9,0a5eaf1d00672ba115ed5106b6335686,1
5165,component-44898b43f6d5ea1c,ae2632b5171c66f99d43f37937e60058,0
51650,component-5fda6e08e9667a4f,4b01c8083c2f5c79ff96deacbe1e06ae,1
51651,component-7e737475f08780b0,e0e1980ad8b33487c53c48e57954ec79,1
51655,component-72254c4062e4c8f1,274434a08e6f4761ac2828569de13e6a,1
51656,component-4133e16cb7e48bd0,428c9abe941cd4caef02b420b596b551,1
51659,component-9bcb4c71c878d678,58265214319874b4b15aed6d8726338e,0
51663,component-8ce0ee48539d58dc,bf317ff061957293b615bf57c815ce99,2
51665,component-3759ea224bc5328c,170d579b41922cd1d8b49fdca1167dea,0
51667,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51669,component-4b705c6c010d42c7,336295c4bd5cc5bda4b5acf254846882,0
51671,component-caca4d6ef3f4b9a7,8c6f6b7d3388f242ef2fcaa8206ff7f0,0
51676,component-9a4946dd5aac17ab,bf99086af1160c0e4b9574c5287d6a42,0
51677,component-4675cfa565f74ec5,5431c4b341e28a6904db271e5004259d,1
51678,component-2554da3fd36cab4d,197f480c553553ae2c69cb8168d86698,2
5168,component-90112f7f2ad89d67,a4f863ec514077c6b6364eaa47d4522d,2
51680,component-9e655b0f4d45d0d1,02073d5eda68ccf97b7aa9e30598a555,0
51682,component-22d18bdd8e09162b,41cb550aa28641bec0875c123183810a,1
51683,component-3bf9b45d02a86b0d,88901e5345854244e540f777f5716507,1
51685,component-ac66f57dd8f13138,56cc68f390d6e738dec5b0c06e77ddab,0
51686,component-ea5132b05b6a6e00,08f3a80eeda28e4b166735a0244de4a7,2
5169,component-83f2c170a2df21e4,2078c0fa5fe27342abf3513939bdac96,1
51697,component-a4a88b5a12eec864,4810c79a6afc1136f49cbd19e5f2217f,0
51699,component-bfc0bcf030d72c7d,de9b21e9807f404bbc081334e24375c5,0
5170,component-8df93a86bb739d44,d662b6daab117ca13569cbf2440f50e3,2
51702,component-ab78951914afbe50,762541e8b6229a53415950bdb02aaac1,2
51706,component-ce47862a93f4bfc6,30a7e32e8d75e2369bb0f71767be37dd,2
51707,component-57fc8cde141d45e3,d30a272a6f2c0e337381498d405e8aac,1
51709,component-c65602ea934cb0c6,5669cdf6d2a2e5b91384a97a1831605f,1
51712,component-9f05b4d56a474778,ee554d498ef6561b45fc3ab12c1c1a42,2
51715,component-33a325a08b2312c0,0b0c36da050395f12f64a121aca14d53,0
51716,component-8fe8defe29b0e67f,f4726703bc4997755da225011423f22f,1
51718,component-3b3740a22307495a,e7948f08b7177eab3ac845b0cf8732a4,0
51719,component-b3ddb20c40f6c2fc,29fd2b0f12024c68f50dacdb6c495b51,1
51722,component-f969be199bec3a43,ffac822e48a43f96379cd31ca1a804e8,0
51723,component-564aedfe18c4f189,b47a322d3201ad17b978bd1034da08ef,1
51725,component-521ee816d4503ef1,d5d3735667337d94623f4420b71090ff,2
51726,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51727,component-6943da448d7fe003,1bd1328ea73e5cb11cc70fad9444ee6c,2
51729,component-3f8858176719fbee,6f590e3da93b16b9d59e56971896b3b7,1
5173,component-9199d9e5b275563c,73c325c3ee4adc039b5dfd2ee2759260,1
51731,component-c5bf942db670e6de,a4f5252d143fcce3d5dcfbed81ec71de,2
51733,component-53aa3f8271195e32,43c20c56d1fecd261b292d746a084f68,0
51734,component-f402cbfccfe2a59c,38b0e123da0e42cd5144299108be2149,1
51739,component-ca0060962598779e,2c7298623e10c324ce2bf2f38baab5f4,2
51740,component-54007cb468db2d1e,c5c9daf1d4de5f29c034723e7e0edc1b,1
51747,component-25c8933d1bad8abe,4a9e9510fedfe845a8b2e0afc735d341,2
5175,component-a2800be5a55f8b53,5e3961162b0adaec6174af7dd8a9dc34,1
51752,component-5fd6e67d74c235f6,ef2b12aaeebe121afd9cc3c7f63aace8,2
51757,component-8842972df45a5c58,fdee710106cc4f014532c02b9b49b79a,1
5176,component-62ef88b54ca86283,2705203c8211c645b7222005d291cd4a,2
51761,component-c7fe96bb85c3604a,c7a03efca57f3c58ebee744da9abe533,1
51762,component-1e5727a9f243278e,8f9191aef78add2d2c18bc7486de6caf,2
51763,component-71e6f5c88bbfa93a,4c2833e356ff0132a7a11a855e6dd0d6,2
51765,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51767,component-07b743ea80266489,42c55fe4acbf1fe8e6866d999f57e439,0
51769,component-b84437875bf63681,5ad6e242ba916665f879afd6af1f3f91,2
5177,component-8470e27de1197a48,541e823c967e9ab61df1e6736be4f3b4,0
51771,component-75fefe60a773bdaa,992b75644c7657d7fb33cefd2ddb0e6f,2
51777,component-8ba51420454f1dca,3b1dea8eee6423c91e28bf292620825a,0
51778,component-7435b5700b89d0e5,b2e7b9c8a5b1fa399edc3637f60716c4,1
51779,component-ce0b0bef2fa5030b,5fc0c26993d403f1166b860378a9ad0c,0
51781,component-8796e3d1c762514a,cae6613fb32f812e9922d092fa29d58a,0
51787,component-aca06f60fb4451af,16b6e781f508aca5a72df3b525e0d70b,1
51788,component-4c2d2e5304715e97,6c3f15243eaa72098f5d11929c06765b,1
51789,component-9d39e042c016c544,3d69acd8f4d32fb77c3e3bd9a15aca70,2
51790,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51796,component-1594fe5c44a604b8,1feba7f796ebda5f838fc76c06b5418c,0
51797,component-db72824481a7e127,81b6cb037570c383c7c98c21019632b5,0
51798,component-8d99329e394cf46c,ba6904abd2e15c1907e5d9ac22afbfb3,0
518,component-6943da448d7fe003,1bd1328ea73e5cb11cc70fad9444ee6c,2
5180,component-258f31fc369c1710,325f9f61282197b08de264710c3481cb,0
51802,component-f786bfa708120fbc,272ceae9d29d3632985a372de222eabb,2
51803,component-a98bac655b530ace,47b6ba526136a4a496029fe52d9672ec,1
51806,component-f85f650d496733f4,91d29611594a71d8b8f8765be719d9dc,1
5181,component-22d18bdd8e09162b,41cb550aa28641bec0875c123183810a,1
51812,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51814,component-2554da3fd36cab4d,197f480c553553ae2c69cb8168d86698,2
51816,component-9a4946dd5aac17ab,bf99086af1160c0e4b9574c5287d6a42,0
51818,component-8f4153a3229c0d16,88d830317c58cdd39b396de3b98f90db,0
51819,component-b7609da7e6f650a6,23330bf5f63422925bff51d4ff647acd,2
51820,component-bcd1632eb2009420,45c43eb5849ee5613944d55099ae9f80,2
51822,component-a64492bf87a2f7ee,bd51e78d6760a3d4298f17c5dbbf2f96,0
51824,component-6caca9d6bb02270e,d6264ffd7ee0e0947f162a1871ef98be,2
51829,component-6315cc0c48739c85,d0466678169e0252d59df46e611e4a96,1
5183,component-7e737475f08780b0,e0e1980ad8b33487c53c48e57954ec79,1
51830,component-715753b2a2dceb9e,e11b32d2887a77ad4b6db41b44dd8394,0
51838,component-3bf9b45d02a86b0d,88901e5345854244e540f777f5716507,1
51840,component-517a3a173131000f,a9db07913633e328845f33c4ae668104,1
51842,component-caca4d6ef3f4b9a7,8c6f6b7d3388f242ef2fcaa8206ff7f0,0
51843,component-4b705c6c010d42c7,336295c4bd5cc5bda4b5acf254846882,0
51846,component-9e655b0f4d45d0d1,02073d5eda68ccf97b7aa9e30598a555,0
51853,component-31531096ad857db6,7288d7ec8a01d53165be949cedd92baf,2
5186,component-fbb7af43a9cd2cf3,8ffadaf301e26b2a2b8f4006fdf33627,1
51862,component-d3204debaba6a4bc,2c9076f1040e200a7d104d48c35454e5,0
51863,component-83f2c170a2df21e4,2078c0fa5fe27342abf3513939bdac96,1
51867,component-6956eb333f4453e9,cbff640ddbc7b1c43cfcdd91749275c6,0
51868,component-aab7baa732237c18,d18f71cd038d2a2282d4981fb81264e0,1
51869,component-9bcb4c71c878d678,58265214319874b4b15aed6d8726338e,0
5187,component-05f2e4d87064d559,9a1c3fb2440455cc740c726ab35bd7a7,0
51872,component-8ce0ee48539d58dc,bf317ff061957293b615bf57c815ce99,2
51873,component-657b5fb4e2b0a733,d9e62e61cc151eab3cd5b2bedc08b381,2
51874,component-fb3304097df8b2a0,add1c4bd0a37a9e3d44872e44985131d,2
51877,component-4675cfa565f74ec5,5431c4b341e28a6904db271e5004259d,1
5188,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51880,component-a64492bf87a2f7ee,bd51e78d6760a3d4298f17c5dbbf2f96,0
51891,component-34d8400caea89518,a0a3c46df770074612b9c7fbcd5fef8a,1
51892,component-c139c104e92d79d5,dc79e02ffe7f240fd79b0d48b95062e3,0
51894,component-715753b2a2dceb9e,e11b32d2887a77ad4b6db41b44dd8394,0
51895,component-c3ae9e3269e9cd24,57fabe5b6d434c674f5a9a84ddda31af,1
51898,component-f1ffcaaacfe9cacd,c9bbf9567b8c244bf6b9d3c21a0f7307,2
5190,component-4b705c6c010d42c7,336295c4bd5cc5bda4b5acf254846882,0
51900,component-3835a90fb87a5678,0a0ff5489ca8718bd56048b8fabd3ea4,2
51903,component-c1b8a8262b80498e,545a61f98f7603b702c1b4e6cdcb02fa,0
51904,component-3759ea224bc5328c,170d579b41922cd1d8b49fdca1167dea,0
51905,component-2a51407e38dd394a,4ce481ce4841b318f5ea1f5f450b4af9,0
51909,component-05f2e4d87064d559,9a1c3fb2440455cc740c726ab35bd7a7,0
5191,component-9e655b0f4d45d0d1,02073d5eda68ccf97b7aa9e30598a555,0
51912,component-79f3f678b3376967,219621f541dd4fd9d6ee9d59d33f64db,1
51913,component-1b157d77275658a9,0a5eaf1d00672ba115ed5106b6335686,1
51917,component-9b7e8ce8dd8ef654,5849b6e92163d5ba0685cace8848f8fb,1
51923,component-a3b1989a041d8b4c,4100cda57dcd76fd39661b22e288d427,1
51931,component-75fefe60a773bdaa,992b75644c7657d7fb33cefd2ddb0e6f,2
51934,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
51935,component-3f8858176719fbee,6f590e3da93b16b9d59e56971896b3b7,1
51937,component-b84437875bf63681,5ad6e242ba916665f879afd6af1f3f91,2
51939,component-444bcc250df89ecd,cc6f93e26305d3aec61b2ff0a9ebbe2f,1
51942,component-ce47862a93f4bfc6,30a7e32e8d75e2369bb0f71767be37dd,2
51943,component-b85a253b83621016,635d3ca3f3f6e743f534a0b1de4a1054,0
51947,component-db72824481a7e127,81b6cb037570c383c7c98c21019632b5,0
51948,component-febe6e7bdda399a3,ce6901eefc2e8986be8f63830a64b351,0
51951,component-2b872ce5ec01da3e,98421aa7893a4da72895be81b560213d,1
51955,component-eaa393e8949c085c,4ebacd93be427228c3fa39edff24b378,2
51956,component-3d3de3c277a64953,cdb2a7ac3da71d8620e4b4b8862b81f5,0
51960,component-8842972df45a5c58,fdee710106cc4f014532c02b9b49b79a,1
51963,component-9d39e042c016c544,3d69acd8f4d32fb77c3e3bd9a15aca70,2
51966,component-a4a88b5a12eec864,4810c79a6afc1136f49cbd19e5f2217f,0
51968,component-6caf6b538dd21eba,49a4b9005b68ba73b9010b0e62a6a5ae,1
5197,component-b85a253b83621016,635d3ca3f3f6e743f534a0b1de4a1054,0
51971,component-ca0060962598779e,2c7298623e10c324ce2bf2f38baab5f4,2
51972,component-44fe0a682facf708,798bedcf1edf8cd2fc9893c591e4f046,2
51973,component-ab78951914afbe50,762541e8b6229a53415950bdb02aaac1,2
51974,component-ce47862a93f4bfc6,30a7e32e8d75e2369bb0f71767be37dd,2
51975,component-57fc8cde141d45e3,d30a272a6f2c0e337381498d405e8aac,1
51977,component-62d369f43ccb415d,b40c0bf5a76d050ea2b687b90a3a21a4,1
51978,component-2b872ce5ec01da3e,98421aa7893a4da72895be81b560213d,1
51981,component-edf266febc60ad7f,40fbf9132a2451748823ede94f9ebf2f,2
51984,component-b992ea88d5ef53ac,fa2951acdf47d6b65ecce0079856832e,2
51986,component-0eaf6dd0415eece2,124164bf3ba2aa05ea48ab77bf655aa3,0
51987,component-1be4bbd648430a8d,d9f72aefd5a556f40c5bc9c4ecfb8e5c,0
51989,component-ce0b0bef2fa5030b,5fc0c26993d403f1166b860378a9ad0c,0
5199,component-ea5132b05b6a6e00,08f3a80eeda28e4b166735a0244de4a7,2
51991,component-5fd6e67d74c235f6,ef2b12aaeebe121afd9cc3c7f63aace8,2
51993,component-ce147889c647c0ac,87ab3b090e71ac42cf56d936674bb048,1
51997,component-c2153dac1309a1d4,a6b43c256ca8aef14ea14b9eb7d54ac3,2
51998,component-564aedfe18c4f189,b47a322d3201ad17b978bd1034da08ef,1
51999,component-8842972df45a5c58,fdee710106cc4f014532c02b9b49b79a,1
52,component-41cfc0d1f2d127b0,4ba79ee4081a5ea01076f26021296ae7,0
520,component-ce0b0bef2fa5030b,5fc0c26993d403f1166b860378a9ad0c,0
52000,component-5736c0df44097547,a9ef258796dc0e172c1c484175ba51f7,1
52009,component-07b743ea80266489,42c55fe4acbf1fe8e6866d999f57e439,0
5201,component-3784c6b8d1538123,e530bc78ba7c186c1810cfe62714540b,1
52010,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
52022,component-1e5727a9f243278e,8f9191aef78add2d2c18bc7486de6caf,2
52026,component-ce47862a93f4bfc6,30a7e32e8d75e2369bb0f71767be37dd,2
52028,component-b84437875bf63681,5ad6e242ba916665f879afd6af1f3f91,2
52030,component-db72824481a7e127,81b6cb037570c383c7c98c21019632b5,0
52031,component-53aa3f8271195e32,43c20c56d1fecd261b292d746a084f68,0
52035,component-44fe0a682facf708,798bedcf1edf8cd2fc9893c591e4f046,2
52037,component-4299e0004602dea3,93a1a5e4ec5bc1e8c39e798513ccd31e,0
